cntr_01 name RA Dec elliptical spiral photoz photozErr FUV NUV U G R I Z J H K W1 W2 W3 W4
1807 1237648673457177343 241.131427319981 -0.621643196652725 0.837447 0.162553 0.066416 0.028542 -9999.0 -9999.0 -18.2702 -18.9928 -19.237 -19.4158 -19.7306 -9999.0 -9999.0 -9999.0 -21.333466057245342 -21.240466057245342 -25.103466057245342 -28.516466057245342
1808 1237648673457242292 241.260870712829 -0.426641478712479 0.746401 0.253599 0.049381 0.010983 -9999.0 -9999.0 -19.7418 -21.1463 -21.8925 -22.2088 -22.4719 -22.207561877731713 -22.987561877731714 -23.321561877731714 -24.631561877731713 -24.501561877731714 -26.815561877731714 -28.562561877731714
1809 1237648673457242296 241.260864521743 -0.426636614365918 0.743612 0.256388 0.049381 0.010983 -9999.0 -9999.0 -19.7418 -21.1463 -21.8925 -22.2088 -22.4719 -22.207561877731713 -22.987561877731714 -23.321561877731714 -24.631561877731713 -24.501561877731714 -26.815561877731714 -28.562561877731714
1818 1237648673453834535 233.438920744159 -0.629772183117189 0.833307 0.166693 0.084474 0.032948 -16.79403493480484 -17.314744934804843 -19.1926 -20.0692 -20.5263 -20.6726 -20.8728 -9999.0 -9999.0 -9999.0 -22.57494493480484 -22.548944934804844 -25.654944934804842 -28.823944934804842
1819 1237648673457570209 241.933430381397 -0.481943921754077 0.811385 0.188615 0.096783 0.023138 -9999.0 -16.822756411047365 -19.8024 -20.8825 -21.5623 -21.7693 -22.0024 -22.114486411047366 -22.747486411047365 -23.243486411047364 -24.029486411047365 -24.251486411047367 -27.18048641104737 -29.896486411047366
1821 1237648673454031043 233.834028416627 -0.604779029821394 0.76397 0.23603 0.072643 0.01498 -9999.0 -17.336709737288917 -20.1163 -20.907 -21.5714 -21.8259 -22.0343 -21.218539737288918 -21.787539737288917 -23.331539737288914 -23.257539737288916 -23.404539737288914 -26.229539737288917 -29.025539737288916
1825 1237648673454227824 234.325170947425 -0.510991762025133 0.711919 0.288081 0.075086 0.01424 -9999.0 -18.506457393701844 -20.1258 -21.0221 -21.3916 -21.5277 -21.7794 -21.458057393701843 -22.123057393701842 -22.634057393701845 -23.540057393701844 -23.845057393701843 -28.009057393701845 -29.782057393701844
1832 1237648673454621262 235.233385943975 -0.613462392478745 0.576656 0.423344 0.084613 0.032712 -16.21301197298115 -16.800121972981145 -18.4635 -19.1458 -19.4623 -19.4059 -19.894 -9999.0 -9999.0 -9999.0 -21.390721972981147 -21.495721972981144 -25.535721972981147 -29.081721972981146
1838 1237648673455145674 236.503369743434 -0.636918515520349 0.504016 0.495984 0.057449 0.021436 -15.375330476260705 -16.376820476260704 -18.4692 -18.7354 -19.0925 -19.019 -19.2851 -9999.0 -9999.0 -9999.0 -21.074730476260704 -20.950730476260702 -25.091730476260707 -28.203730476260706
1839 1237648673445249350 213.912415294683 -0.461079465135271 0.975745 0.024255 0.084716 0.00817 -9999.0 -15.37894697785697 -19.2739 -21.245 -21.9701 -22.327 -22.5143 -22.91851697785697 -23.58651697785697 -24.09651697785697 -24.69151697785697 -24.753516977856968 -26.15751697785697 -28.57451697785697
1840 1237648673445315072 213.931692175637 -0.518814416040233 0.543689 0.456311 0.048661 0.023143 -16.643000005795475 -16.826360005795472 -16.8985 -18.6098 -18.9561 -19.0278 -19.1577 -9999.0 -9999.0 -9999.0 -20.243540005795474 -20.417540005795473 -24.41854000579547 -27.642540005795475
1841 1237648673445380204 214.081477558487 -0.431020652728028 0.987394 0.012606 0.080379 0.015749 -16.053629805757353 -17.212429805757353 -19.4151 -21.133 -21.8053 -22.1892 -22.3601 -22.627929805757354 -23.470929805757354 -23.748929805757353 -24.584929805757355 -24.650929805757354 -27.154929805757355 -29.218929805757355
1850 1237648673424998560 167.639237306916 -0.58280740124997 0.732018 0.267982 0.068995 0.012545 -9999.0 -9999.0 -20.0477 -21.291 -21.8164 -22.0483 -22.2569 -22.02812230604477 -22.675122306044774 -23.356122306044774 -24.131122306044773 -24.33912230604477 -27.813122306044775 -29.455122306044775
1859 1237648673441841313 206.089793637547 -0.437862894500831 0.731231 0.268769 0.09626 0.010774 -9999.0 -9999.0 -18.2673 -20.4028 -21.0809 -21.4612 -21.7293 -22.4309550715464 -22.7289550715464 -23.0749550715464 -23.8599550715464 -23.9269550715464 -26.099955071546397 -29.6169550715464
1860 1237648673445904413 215.306073823512 -0.466559695108869 0.836983 0.163017 0.075451 0.016047 -9999.0 -16.821588000635202 -19.2697 -20.9765 -21.6351 -22.0762 -22.2497 -22.314138000635204 -23.075138000635203 -23.5591380006352 -24.380138000635203 -24.543138000635203 -27.327138000635202 -29.054138000635206
1866 1237648672921027213 242.806148709103 -0.855762799528186 0.776209 0.223791 0.064218 0.019422 -9999.0 -9999.0 -18.7854 -20.7123 -21.232 -21.5172 -21.6634 -21.8840239511093 -22.5580239511093 -23.034023951109297 -24.080023951109297 -25.090023951109295 -28.641023951109297 -31.421023951109298
1886 1237648673444462795 212.103612026958 -0.589135332059596 0.727663 0.272337 0.038279 0.011452 -16.564216591222824 -17.25995659122282 -19.2024 -20.7534 -21.3444 -21.7144 -22.0048 -21.373046591222824 -21.962046591222823 -22.38104659122282 -23.47804659122282 -23.538046591222823 -26.348046591222822 -28.282046591222823
1890 1237648673444528390 212.146404220384 -0.430874382539232 0.671862 0.328138 0.067664 0.025802 -16.46895523293395 -16.74730523293395 -18.0151 -18.2707 -18.6673 -18.663 -18.7923 -9999.0 -9999.0 -9999.0 -20.50579523293395 -20.36979523293395 -24.647795232933948 -28.71779523293395
1901 1237648673440334081 202.691478398028 -0.482796552138613 0.933277 0.066723 0.091598 0.011177 -9999.0 -15.454449414399695 -19.2781 -20.8973 -21.6477 -22.0172 -22.2874 -22.609309414399696 -23.319309414399697 -23.794309414399695 -24.489309414399695 -24.594309414399696 -25.958309414399693 -28.885309414399693
1902 1237648673440334082 202.691478398028 -0.482796552138613 0.933277 0.066723 0.091598 0.011177 -9999.0 -15.454449414399695 -19.2781 -20.8973 -21.6477 -22.0172 -22.2874 -22.609309414399696 -23.319309414399697 -23.794309414399695 -24.489309414399695 -24.594309414399696 -25.958309414399693 -28.885309414399693
1915 1237648673448919269 222.291007471299 -0.608782776715909 0.786555 0.213445 0.025124 0.038788 -9999.0 -9999.0 -16.1144 -17.337 -17.5104 -17.3658 -17.314 -19.15655940183744 -19.939559401837442 -19.774559401837443 -20.344559401837444 -20.564559401837442 -22.478559401837444 -25.936559401837442
1922 1237648673455145675 236.503369743434 -0.636918515520349 0.504016 0.495984 0.057449 0.021436 -15.375330476260705 -16.376820476260704 -18.4692 -18.7354 -19.0925 -19.019 -19.2851 -9999.0 -9999.0 -9999.0 -21.074730476260704 -20.950730476260702 -25.091730476260707 -28.203730476260706
1925 1237648673457833292 242.635400001476 -0.538224223355298 0.553592 0.446408 0.091437 0.018917 -9999.0 -16.48493205732754 -18.6068 -19.8927 -20.664 -20.7612 -21.7912 -9999.0 -9999.0 -9999.0 -23.143252057327537 -23.55325205732754 -26.41225205732754 -29.51425205732754
1926 1237648673457963463 242.886267375482 -0.587621409004926 0.744115 0.255885 0.092324 0.02624 -9999.0 -9999.0 -20.1333 -19.7603 -20.08 -19.9915 -20.2721 -9999.0 -9999.0 -9999.0 -21.65952165778935 -22.000521657789353 -26.43852165778935 -29.83352165778935
1931 1237648673458290723 243.55855913385 -0.593117432756759 0.663153 0.336847 0.087643 0.043999 -9999.0 -9999.0 -15.9425 -18.8976 -19.363 -19.7809 -19.8481 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
1946 1237648673451475287 228.101494903295 -0.478035975856059 0.992143 0.007857 0.097322 0.009373 -9999.0 -9999.0 -18.8932 -20.9903 -21.7417 -22.0955 -22.3155 -22.763334182130166 -23.60333418213017 -24.02733418213017 -24.715334182130164 -24.819334182130167 -25.71333418213017 -29.077334182130166
1959 1237648673451802696 228.797782900523 -0.547663288468073 0.914441 0.085559 0.083111 0.008854 -14.237251514523955 -15.362411514523956 -20.0944 -21.5485 -22.3347 -22.6376 -22.9238 -22.965591514523958 -23.623591514523955 -24.161591514523955 -24.951591514523955 -24.958591514523956 -25.819591514523957 -28.756591514523954
1961 1237648672921027393 242.728328678372 -0.947667422844245 0.610749 0.389251 0.065342 0.024996 -9999.0 -9999.0 -19.9086 -19.4788 -20.1255 -20.0119 -20.2391 -9999.0 -9999.0 -9999.0 -21.523422961697484 -21.493422961697487 -25.699422961697486 -29.086422961697487
1962 1237648672921027524 242.67337447402 -0.97792541918244 0.745671 0.254329 0.099982 0.04807 -9999.0 -9999.0 -15.9814 -18.9468 -19.4895 -19.4328 -19.5186 -9999.0 -9999.0 -9999.0 -21.99876841190926 -22.11076841190926 -26.25476841190926 -29.423768411909258
1963 1237648672921092442 242.806150596965 -0.855769214398801 0.781323 0.218677 0.064218 0.019422 -9999.0 -9999.0 -18.7854 -20.7123 -21.232 -21.5172 -21.6634 -21.8840239511093 -22.5580239511093 -23.034023951109297 -24.080023951109297 -25.090023951109295 -28.641023951109297 -31.421023951109298
1973 1237648673451999307 229.238793185135 -0.603085838614671 0.841792 0.158208 0.06306 0.035017 -15.592174168853266 -9999.0 -17.9039 -18.958 -19.3253 -19.2956 -19.6514 -9999.0 -9999.0 -9999.0 -21.343734168853267 -21.232734168853266 -25.194734168853266 -27.878734168853263
1977 1237648673439285390 200.217191525838 -0.584688634669631 0.930407 0.069593 0.07862 0.009716 -16.94302527236485 -18.117775272364845 -19.3226 -20.9061 -21.4746 -21.7884 -21.9846 -22.093245272364847 -22.818245272364848 -23.157245272364847 -23.965245272364847 -24.051245272364845 -25.54624527236485 -28.68924527236485
1979 1237648673443218157 209.260958164755 -0.488458083802649 0.85008 0.14992 0.081737 0.0219 -16.351261396529083 -17.03269139652908 -17.7959 -18.5346 -18.9083 -18.8387 -19.0594 -9999.0 -9999.0 -9999.0 -20.920341396529082 -21.17234139652908 -25.25334139652908 -29.32634139652908
1980 1237648673439285391 200.217187432814 -0.58468962863801 0.9436 0.0564 0.07862 0.009716 -16.94302527236485 -18.117775272364845 -19.3226 -20.9061 -21.4746 -21.7884 -21.9846 -22.093245272364847 -22.818245272364848 -23.157245272364847 -23.965245272364847 -24.051245272364845 -25.54624527236485 -28.68924527236485
1983 1237648673439285392 200.217187432814 -0.58468962863801 0.9436 0.0564 0.07862 0.009716 -16.94302527236485 -18.117775272364845 -19.3226 -20.9061 -21.4746 -21.7884 -21.9846 -22.093245272364847 -22.818245272364848 -23.157245272364847 -23.965245272364847 -24.051245272364845 -25.54624527236485 -28.68924527236485
1984 1237648673452720278 230.946287734377 -0.639745110076761 0.913398 0.086602 0.038927 0.012654 -15.347378663746293 -16.43398866374629 -19.108 -20.4503 -21.167 -21.5028 -21.7397 -21.88452866374629 -22.66852866374629 -23.04352866374629 -23.96352866374629 -24.07652866374629 -27.46552866374629 -29.45652866374629
1988 1237648673452851483 231.18465647412 -0.441428585117518 0.946556 0.053444 0.086204 0.010415 -9999.0 -9999.0 -19.4142 -21.1361 -21.8514 -22.1662 -22.4588 -22.876538495935954 -23.587538495935952 -23.956538495935952 -24.767538495935952 -24.913538495935953 -26.389538495935952 -29.163538495935953
1998 1237648673448001947 220.129197167492 -0.575435586302218 0.613058 0.386942 0.097247 0.031629 -17.338380500914056 -17.575490500914057 -18.6124 -19.502 -19.8088 -19.851 -20.2405 -9999.0 -9999.0 -9999.0 -22.202550500914057 -22.189550500914056 -25.758550500914055 -29.643550500914056
2014 1237648673449116053 222.731269740153 -0.492384036427506 0.947179 0.052821 0.044817 0.008821 -14.08318860054985 -15.151898600549849 -18.9614 -20.7141 -21.4709 -21.8452 -22.0401 -22.362808600549847 -23.095808600549848 -23.47980860054985 -24.19680860054985 -24.16580860054985 -25.11380860054985 -27.26780860054985
2028 1237648673445118221 213.54031838139 -0.475929125160374 0.650784 0.349216 0.091685 0.016738 -17.97751908315258 -18.21263908315258 -20.0361 -21.2632 -21.8831 -22.229 -22.4271 -22.607499083152582 -23.35049908315258 -23.76449908315258 -24.52849908315258 -24.723499083152582 -27.77049908315258 -29.98049908315258
2029 1237648673445118224 213.540314899011 -0.475931112553694 0.646399 0.353601 0.091685 0.016738 -17.97751908315258 -18.21263908315258 -20.0361 -21.2632 -21.8831 -22.229 -22.4271 -22.607499083152582 -23.35049908315258 -23.76449908315258 -24.52849908315258 -24.723499083152582 -27.77049908315258 -29.98049908315258
2035 1237648673450164244 225.033429512381 -0.58639383698024 0.71584 0.28416 0.0225 0.008326 -9999.0 -17.116504857175062 -18.8884 -20.2763 -20.6936 -20.9069 -21.1285 -19.945764857175064 -20.68776485717506 -21.13276485717506 -22.262764857175064 -22.377764857175062 -25.85876485717506 -27.986764857175064
2040 1237648673435681098 192.055401446509 -0.531663412898448 0.717536 0.282464 0.083073 0.043276 -16.952361776413703 -17.6075717764137 -16.108 -18.8565 -19.1344 -19.3447 -18.4205 -9999.0 -9999.0 -9999.0 -21.625541776413698 -22.1505417764137 -25.8235417764137 -29.0235417764137
2042 1237648673440399590 202.753488040208 -0.570885981174239 0.652203 0.347797 0.082079 0.012119 -15.513459109418584 -16.872429109418583 -18.5153 -19.6408 -20.2594 -20.3451 -20.5636 -9999.0 -9999.0 -9999.0 -22.385919109418584 -22.586919109418584 -25.306919109418583 -28.784919109418585
2044 1237648673444790622 212.766607115159 -0.545146203600533 0.596556 0.403444 0.037171 0.034251 -14.432430932078761 -15.71654093207876 -16.4339 -17.6321 -17.9904 -17.9168 -18.0046 -9999.0 -9999.0 -9999.0 -19.250500932078758 -19.45350093207876 -23.92150093207876 -27.128500932078758
2045 1237648673444790723 212.802544313233 -0.442629928130315 0.740926 0.259074 0.087952 0.030073 -16.897002104568 -17.148292104568 -18.3421 -19.1224 -19.487 -19.6248 -19.7746 -9999.0 -9999.0 -9999.0 -21.560722104568 -21.627722104568 -25.738722104567998 -28.761722104568
2047 1237648673444790724 212.802528964413 -0.442620543075132 0.748387 0.251613 0.087952 0.030073 -16.897002104568 -17.148292104568 -18.3421 -19.1224 -19.487 -19.6248 -19.7746 -9999.0 -9999.0 -9999.0 -21.560722104568 -21.627722104568 -25.738722104567998 -28.761722104568
2052 1237648673440596017 203.188927817882 -0.531552340884797 0.885566 0.114434 0.069598 0.088837 -9999.0 -9999.0 -13.1861 -22.0276 -22.6759 -23.594 -14.6781 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2066 1237648673441317057 204.932652558781 -0.518443089217559 0.769106 0.230894 0.099048 0.032244 -9999.0 -9999.0 -19.824 -20.2695 -20.7134 -20.7434 -21.0208 -9999.0 -9999.0 -9999.0 -22.54302706270324 -22.58502706270324 -25.970027062703238 -29.07202706270324
2079 1237648673436926230 194.820274078636 -0.504181874784158 0.897419 0.102581 0.070558 0.027184 -16.28199127410527 -16.41595127410527 -15.7563 -17.875 -17.9223 -18.2581 -17.8842 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
2080 1237648673437122790 195.256195416131 -0.477005905411018 0.586617 0.413383 0.050726 0.030692 -16.729668869386394 -9999.0 -17.3704 -17.97 -17.9982 -18.1721 -17.5266 -9999.0 -9999.0 -9999.0 -20.3120188693864 -20.796018869386394 -24.302018869386394 -28.037018869386394
2088 1237648673441448059 205.1340645743 -0.439438509010656 0.736503 0.263497 0.071425 0.013332 -9999.0 -9999.0 -20.3791 -21.5024 -22.0488 -22.1793 -22.3334 -22.46597675183336 -23.11697675183336 -23.56197675183336 -24.32297675183336 -24.41997675183336 -26.82297675183336 -28.50997675183336
2089 1237648673437384744 195.863343421626 -0.533974462859833 0.868968 0.131032 0.088773 0.014799 -17.069923224986 -9999.0 -19.6575 -21.3522 -22.1979 -22.6199 -22.7607 -23.072113224985998 -23.799113224985998 -24.233113224986 -25.026113224986 -25.191113224985997 -27.814113224985995 -29.265113224985996
2090 1237648673437385040 195.887325775326 -0.505807729462921 0.62159 0.37841 0.084328 0.01629 -17.8880113105563 -18.2073813105563 -18.936 -20.0154 -20.4533 -20.621 -20.7048 -9999.0 -9999.0 -9999.0 -22.5419713105563 -22.895971310556302 -26.420971310556304 -28.869971310556302
2093 1237648673437450838 196.060671949136 -0.61300776668468 0.889378 0.110622 0.092759 0.041841 -17.38238895765191 -17.65338895765191 -17.5993 -18.7572 -19.0573 -19.1682 -19.0174 -9999.0 -9999.0 -9999.0 -20.79036895765191 -21.26336895765191 -25.52136895765191 -29.34336895765191
2105 1237648673441645305 205.687816943059 -0.63894322568772 0.65271 0.34729 0.088442 0.049072 -9999.0 -17.108701744729046 -16.7533 -18.0531 -18.4429 -18.5494 -17.6646 -9999.0 -9999.0 -9999.0 -21.137511744729046 -21.418511744729045 -25.650511744729044 -29.032511744729042
2107 1237648673424933034 167.48671867925 -0.574220481661849 0.952509 0.047491 0.054814 0.010776 -9999.0 -14.802191009553002 -18.8867 -20.3897 -21.0863 -21.4319 -21.6521 -21.686691009553 -22.427691009553005 -22.654691009553005 -23.502691009553004 -23.593691009553005 -24.574691009553003 -28.153691009553004
2110 1237648673445708042 214.942781892429 -0.437271523623196 0.808999 0.191001 0.069361 0.019573 -17.20542773640834 -17.53588773640834 -19.3073 -20.5645 -21.054 -21.3723 -21.4982 -21.59516773640834 -22.140167736408337 -22.670167736408338 -23.44216773640834 -23.55416773640834 -26.214167736408342 -28.80016773640834
2112 1237648673445708043 214.942773665097 -0.437266996082109 0.838822 0.161178 0.069361 0.019573 -17.20542773640834 -17.53588773640834 -19.3073 -20.5645 -21.054 -21.3723 -21.4982 -21.59516773640834 -22.140167736408337 -22.670167736408338 -23.44216773640834 -23.55416773640834 -26.214167736408342 -28.80016773640834
2116 1237648673441841286 206.030624334271 -0.47568883380515 0.925904 0.074096 0.090863 0.019525 -17.51953130273047 -17.86310130273047 -19.9149 -21.2829 -21.914 -22.1961 -22.4573 -22.716731302730473 -23.49773130273047 -24.004731302730473 -24.782731302730475 -24.99773130273047 -28.184731302730473 -30.207731302730473
2119 1237648673441841287 206.030611565973 -0.475678478992333 0.908858 0.091142 0.090863 0.019525 -17.51953130273047 -17.86310130273047 -19.9149 -21.2829 -21.914 -22.1961 -22.4573 -22.716731302730473 -23.49773130273047 -24.004731302730473 -24.782731302730475 -24.99773130273047 -28.184731302730473 -30.207731302730473
2120 1237648673425326170 168.361508464598 -0.533827627857822 0.858816 0.141184 0.070105 0.01994 -9999.0 -18.025696922158378 -18.3279 -19.87 -20.2133 -20.4342 -20.5313 -20.976466922158377 -21.244466922158377 -22.137466922158374 -22.541466922158378 -22.725466922158375 -25.698466922158374 -28.711466922158376
2122 1237648673425391832 168.587056074991 -0.553820224094426 0.664689 0.335311 0.067846 0.01368 -9999.0 -9999.0 -18.5795 -20.0124 -20.7002 -20.9917 -21.1871 -21.021905576572742 -21.611905576572738 -22.22090557657274 -22.804905576572743 -22.865905576572743 -25.25390557657274 -28.673905576572743
2123 1237648673441841312 206.089808617438 -0.437874152275481 0.700449 0.299551 0.09626 0.010774 -9999.0 -9999.0 -18.2673 -20.4028 -21.0809 -21.4612 -21.7293 -22.4309550715464 -22.7289550715464 -23.0749550715464 -23.8599550715464 -23.9269550715464 -26.099955071546397 -29.6169550715464
