Name,T90,Flnc,Flnc_err,Pflux1024,Pflux1024_err,Pflux64,Pflux64_err,PfluxBand,PfluxBand_err,Norm,Epk,alpha,alpha_perr,alpha_nerr,beta,W 
GRB110409179,0.128,3.2835e-7,1.0647e-8,1.2047,0.1905,9.653,0.9644,3.272514e-6,4.131833e-7,0.1038186,265.4813,0.5851002,0.6934811,0.6934811,-2.229317,1.69
GRB110410772,8.064,9.5219e-7,3.0266e-8,3.2282,0.2125,5.4271,1.1724,2.023343e-7,9.301978e-8,0.009771327,121.8791,-1.106231,0.3516533,0.3516533,-4.092003,1.13
GRB110412315,20.733,2.554e-6,2.9929e-8,2.7474,0.2159,4.4373,0.8226,2.823803e-7,5.383623e-8,0.09108826,64.80499,-0.01806932,1.025704,1.025704,-2.138246,2.61
GRB110415541,166.146,4.7235e-6,5.5085e-8,4.8786,0.3314,7.1484,1.7103,1.10131e-6,8.685666e-8,0.0210316,343.3453,-0.5707625,0.2231731,0.2231731,-2.127648,2.89
GRB110420946,0.128,2.4411e-7,2.7347e-8,1.2905,0.2961,12.013,1.7813,3.198079e-6,5.742274e-7,0.06829169,345.1889,-0.1512107,0.4034418,0.4034418,-4.334668,0.77
GRB110421757,40.449,0.000010599,7.7713e-8,7.2152,0.2863,8.7747,1.1909,7.723347e-7,1.053318e-7,0.04253831,124.8157,-0.8459949,0.1976136,0.1976136,-2.562659,1.21
GRB110426629,356.357,0.000033079,1.1507e-7,5.8462,0.2845,8.6102,1.7353,3.277659e-7,9.790927e-8,0.02111379,48.27341,-1.41754,0.3384049,0.3384049,-3.638245,1.43
GRB110428338,101.634,0.000015791,6.6613e-8,9.9527,0.3511,13.671,1.5917,7.50524e-7,1.322906e-7,0.0449246,98.75118,-1.10647,0.1486441,0.1486441,-4.676983,1.13
GRB110428388,5.632,0.000021567,1.5428e-7,26.7594,0.3512,32.23,1.5435,4.331439e-6,1.130677e-7,0.4396455,153.4171,0.05485486,0.07126813,0.07126813,-3.303863,0.76
GRB110503145,7.936,1.8652e-6,3.6763e-8,5.4139,0.2707,6.9577,1.3102,7.458937e-7,5.705669e-8,0.008679316,10839.55,-1.557484,0.0543142,0.0543142,-4.01363,1.67
GRB110509142,68.864,3.7606e-6,4.3101e-8,2.4391,0.3059,5.7492,1.4469,3.469426e-7,7.550727e-8,0.2371057,105.448,1.449319,1.665793,1.665793,-2.333116,1.23
GRB110517453,0.576,9.8898e-8,2.3388e-8,1.0898,0.1964,5.7809,1.0357,1.421862e-6,4.020715e-7,0.0251564,389.5851,-0.3435132,0.5358993,0.5358993,-13.51777,0.81
GRB110517573,23.04,8.7397e-6,3.8023e-8,8.1959,0.3381,12.1173,1.4114,9.212176e-7,5.980818e-8,0.07102433,156.7868,-0.3432156,0.1490174,0.1490174,-14.92461,0.81
GRB110521478,6.141,3.6081e-6,8.0652e-8,15.7355,0.6281,20.0009,2.6303,2.203878e-6,1.26611e-7,0.04021248,370.8513,-1.134845,0.07634465,0.07634465,-3.057526,1.18
GRB110522633,58.112,3.0438e-6,2.4797e-8,4.1648,0.2155,5.3047,1.1816,1.74708e-6,8.964445e-8,0.01297791,865.3939,-0.4759504,0.1303111,0.1303111,-4.223809,0.85
GRB110523344,44.544,2.2273e-6,4.5509e-8,4.6755,0.2912,5.9829,1.4246,5.307208e-7,6.384599e-8,0.1151391,77.59569,-0.05017033,0.6404862,0.6404862,-2.100349,3.44
GRB110529034,0.512,1.4727e-6,1.3262e-8,7.6562,0.2397,39.8222,1.6445,0.00001511914,6.95029e-7,0.1061555,2314.86,-0.9034423,0.05079141,0.05079141,-2.827096,1.10
GRB110529262,45.825,6.7793e-6,4.3119e-8,11.7167,0.3782,18.5053,1.6463,1.130274e-6,1.089364e-7,0.07263419,131.9559,-0.7911992,0.1007001,0.1007001,-5.662253,0.96
GRB110605183,82.689,0.000019252,5.5931e-8,8.2168,0.3676,10.0433,1.5123,1.428578e-6,1.034169e-7,0.05012854,237.6469,-0.4257663,0.152082,0.152082,-3.013684,0.90
GRB110605780,1.536,4.3852e-7,2.1171e-8,3.0888,0.2703,5.044,0.9942,1.159103e-6,3.920667e-7,0.03572418,253.0436,-0.6475891,0.4664691,0.4664691,-6.682979,0.90
GRB110609185,9.984,5.0531e-7,3.4466e-8,2.1425,0.2125,3.5205,1.0757,2.104431e-7,8.325677e-8,0.01396119,152.3354,-0.4463541,0.5765923,0.5765923,-2.971217,0.91
GRB110609425,33.024,2.3535e-6,4.2323e-8,2.7189,0.2257,4.7228,1.0917,1.916738e-7,2.738995e-8,0.02507612,80.59188,-0.7431223,0.4339647,0.4339647,-16.0158,0.94
GRB110618760,89.601,9.7807e-6,5.4356e-8,3.575,0.2699,5.7708,1.4233,5.709518e-7,1.030118e-7,0.009708848,414.3171,-0.9640929,0.2019706,0.2019706,-4.322558,1.04
GRB110622158,70.401,0.000054266,1.5389e-7,17.5127,0.3897,19.6764,1.6887,1.941515e-6,8.597186e-8,0.09588979,145.35,-0.867146,0.07215201,0.07215201,-3.04286,1.03
GRB110625881,26.881,0.000065479,1.0112e-7,76.9693,0.6744,84.2805,2.7885,0.00001212203,1.344016e-7,0.4717441,193.3075,-0.5400785,0.03433707,0.03433707,-2.29506,1.57
GRB110626448,6.4,1.1628e-6,2.9197e-8,5.2614,0.2909,7.176,1.3545,3.974209e-7,4.216197e-8,2.23814,46.57126,1.072071,0.875664,0.875664,-2.460691,1.01
GRB110702187,34.369,7.9885e-6,1.3348e-7,5.5971,0.3491,8.7688,1.7707,5.314654e-7,9.793565e-8,0.07892473,127.7548,0.04164279,0.3883301,0.3883301,-3.513194,0.74
GRB110703557,6.72,9.7388e-7,2.2273e-8,5.7505,0.2788,8.2992,1.2733,5.450962e-7,4.670286e-8,0.02662466,133.9839,-1.025101,0.1439424,0.1439424,-15.58785,1.08
GRB110705151,0.192,2.8451e-6,2.5068e-8,7.9764,0.2805,40.7005,1.69,0.00002176787,9.404433e-7,0.1036301,1007.631,-0.1317745,0.1106351,0.1106351,-3.677984,0.77
GRB110705364,19.2,8.9429e-6,9.9652e-8,6.2468,0.2452,7.6169,1.0481,1.105914e-6,9.406828e-8,0.02648124,297.8618,-0.7972488,0.1126787,0.1126787,-10.43599,0.96
GRB110706477,73.217,6.7157e-6,7.066e-8,3.3084,0.2161,4.4251,1.1112,5.53209e-7,7.554789e-8,0.01307648,303.928,-0.7617304,0.1783357,0.1783357,-10.80906,0.95
GRB110706728,16.896,2.341e-6,7.3671e-8,4.5875,0.2692,8.8865,1.3966,5.182519e-7,6.04815e-8,0.05070914,110.0667,-0.3573394,0.3575979,0.3575979,-2.315964,1.46
GRB110706977,33.217,6.5541e-6,4.4729e-8,9.8161,0.2983,12.8833,1.8346,5.367617e-7,4.365078e-8,0.3385544,27.92054,-0.5269004,0.7375723,0.7375723,-2.407304,1.30
GRB110709463,24.061,6.9088e-6,4.0753e-8,15.705,0.4127,18.9392,1.696,1.416776e-6,6.724288e-8,0.1342876,95.95476,-0.6290096,0.1213698,0.1213698,-2.51697,1.18
GRB110709642,43.201,0.000036852,6.188e-8,11.1345,0.4821,15.1416,2.0062,3.406183e-6,1.254484e-7,0.03866875,552.7612,-0.4511983,0.08978762,0.08978762,-2.398474,1.29
GRB110709862,5.376,7.9744e-7,2.3762e-8,3.7683,0.2927,5.8736,1.4843,2.090655e-7,9.426717e-8,0.03918546,67.91836,-0.668975,0.4473096,0.4473096,-8.659477,0.91
GRB110710954,22.72,9.317e-6,4.191e-8,12.2476,0.4073,17.6274,1.5323,1.016748e-6,9.961053e-8,0.1074748,101.6325,-0.5840569,0.1282025,0.1282025,-3.077148,0.93
GRB110716018,7.168,1.3547e-6,3.4361e-8,7.0303,0.3217,15.1711,1.5421,6.621038e-7,7.689073e-8,0.09131724,74.3201,-0.5472892,0.3130396,0.3130396,-2.345973,1.42
GRB110717319,90.369,0.00004245,5.203e-8,16.0021,0.3859,17.4108,1.6061,2.247011e-6,8.991895e-8,0.06319817,261.926,-0.736472,0.07153881,0.07153881,-3.520852,0.94
GRB110720177,11.2,5.6281e-6,2.7974e-8,5.508,0.2666,7.3874,1.337,7.1689e-7,7.578924e-8,0.05508528,132.6631,-0.3578732,0.2753798,0.2753798,-2.406823,1.26
GRB110722694,73.473,0.00002114,1.1547e-7,5.3053,0.2915,7.7827,1.3216,1.089771e-6,9.579922e-8,0.02174082,336.5243,-0.6028267,0.1898205,0.1898205,-2.263881,1.70
GRB110725236,20.224,1.3087e-6,2.9277e-8,4.0955,0.2503,5.5591,1.0974,3.978661e-7,5.868276e-8,0.03617072,91.09401,-0.6814353,0.3754309,0.3754309,-2.40673,1.34
GRB110726211,29.953,4.3614e-6,9.6723e-8,4.4239,0.2929,6.0282,1.439,4.003294e-7,4.701583e-8,0.02839706,149.9885,-0.5174282,0.2499969,0.2499969,-9.674973,0.86
GRB110728056,0.704,3.2668e-7,6.2992e-8,2.0208,0.2025,4.7589,0.9849,2.190402e-6,3.767676e-7,0.01513332,786.0388,-0.2670965,0.5528427,0.5528427,-7.550111,0.79
GRB110731465,7.485,0.000022892,5.7035e-8,20.8706,0.4565,29.1067,2.1118,2.410084e-6,1.176798e-7,0.09313975,176.5686,-0.9606754,0.07199378,0.07199378,-4.295763,1.04
GRB110803783,186.883,2.9511e-6,5.047e-8,2.1595,0.1815,4.7627,1.0243,2.24174e-7,4.799632e-8,0.004573299,271.137,-1.368099,0.2364166,0.2364166,-2.74423,1.44
GRB110806934,28.416,7.1898e-6,2.8168e-8,6.3757,0.2685,7.8854,1.1098,4.538738e-7,5.363392e-8,0.04277626,79.00903,-0.8906439,0.2305026,0.2305026,-2.920917,1.07
GRB110809461,12.544,3.9051e-6,9.548e-8,5.8532,0.339,8.8419,1.5051,1.168542e-6,1.005648e-7,0.02806139,291.9502,-0.7099644,0.153552,0.153552,-2.641554,1.11
GRB110813237,22.784,4.7675e-6,3.693e-8,9.5405,0.3297,12.0903,1.5687,1.029499e-6,8.868894e-8,0.04189608,100.2517,-1.15748,0.1980552,0.1980552,-2.13056,3.04
GRB110817191,5.949,0.000011948,4.4881e-8,24.1277,0.4002,27.9863,1.6932,4.017744e-6,1.195426e-7,0.1735954,212.6615,-0.4303229,0.05221765,0.05221765,-3.847135,0.84
GRB110820476,11.264,7.9811e-7,4.374e-8,3.2365,0.2519,4.1212,1.0991,2.556212e-7,5.354813e-8,0.03302493,79.44848,-0.5304909,0.6603408,0.6603408,-2.351165,1.41
GRB110824009,76.607,0.000014849,1.5423e-7,15.6158,0.2788,27.918,1.2728,7.02632e-6,1.408042e-7,0.04404457,1593.985,-0.6918215,0.0332984,0.0332984,-3.39893,0.93
GRB110825102,62.465,0.000046129,1.1104e-7,53.7002,0.4356,78.8359,1.8753,0.00001189504,1.943195e-7,0.178844,474.4627,-0.8585766,0.02201663,0.02201663,-5.356925,0.99
GRB110825265,51.073,2.1788e-6,4.6281e-8,1.8953,0.1984,2.9684,0.9865,1.131543e-7,1.343043e-8,0.01580402,98.24463,-0.4940653,0.3437334,0.3437334,-15.01423,0.85
GRB110828575,44.673,2.721e-6,3.6999e-8,2.1382,0.2253,3.7836,1.3095,5.322622e-7,8.740653e-8,0.006651151,552.2716,-0.7206802,0.3281964,0.3281964,-2.08879,3.95
GRB110831282,98.881,4.421e-6,3.1168e-8,4.3948,0.2564,6.2176,1.2301,4.606132e-7,5.718853e-8,0.01570017,166.5086,-1.168387,0.162825,0.162825,-11.01684,1.17
GRB110903009,28.672,0.000015206,5.2196e-8,48.3009,0.8915,55.543,3.706,1.641607e-6,3.839475e-8,0.539291,26.37551,-1.007386,0.1229529,0.1229529,-4.048089,1.07
GRB110903111,341.254,0.000034703,7.61e-8,5.0304,0.2319,7.0799,0.8865,1.651053e-6,1.142266e-7,0.01567677,770.1896,-0.6920043,0.1137645,0.1137645,-2.69062,1.07
GRB110904124,83.905,0.000011098,6.8514e-8,7.8381,0.339,9.7721,1.3685,6.426764e-7,5.312475e-8,0.03307539,119.2861,-1.081455,0.1389937,0.1389937,-10.93345,1.11
GRB110904163,51.457,3.464e-6,2.6843e-8,3.9841,0.2398,5.8503,0.9182,3.797045e-7,5.322341e-8,0.1374643,63.63878,0.08594942,0.9382858,0.9382858,-2.054224,5.97
GRB110909116,20.736,0.000049196,0.000014373,200.577,279.732,3 054.1,4 475.63,3.118151e-6,1.846963e-7,0.0420375,771.4771,-1.425327,0.1805364,0.1805364,-10.23339,1.44
GRB110916016,1.792,4.2261e-7,6.4902e-8,1.9593,0.2226,3.9383,0.9529,7.735266e-7,3.408496e-7,0.02921253,263.6794,0.1551058,1.059453,1.059453,-10.75509,0.71
GRB110919634,35.073,0.000026834,1.811e-7,12.2661,0.3834,14.3811,1.5317,1.935877e-6,9.975037e-8,0.06575822,188.5573,-0.7351675,0.123994,0.123994,-2.123972,3.00
GRB110920338,9.728,2.6866e-6,2.0471e-8,4.2021,0.273,5.8504,1.3025,1.115786e-6,1.083224e-7,0.02503907,313.8369,-0.3788954,0.2035354,0.2035354,-2.410239,1.26
GRB110920546,160.771,0.00017233,2.4062e-7,13.7418,0.3487,16.9615,1.373,4.099078e-6,1.351396e-7,0.06674736,391.7927,-0.1254024,0.09154374,0.09154374,-2.483908,1.11
GRB110921912,17.664,0.000036311,7.8966e-8,32.3467,0.5676,41.36,2.4259,7.756586e-6,1.573045e-7,0.1131294,457.4116,-0.6278598,0.04044696,0.04044696,-2.28292,1.63
GRB110923835,46.398,4.0919e-6,7.8498e-8,3.7586,0.2499,5.5311,0.9374,6.253079e-7,7.597842e-8,0.02747092,202.5993,-0.231522,0.3396514,0.3396514,-2.40989,1.23
GRB110926107,75.265,0.000011975,7.0918e-8,6.1757,0.3307,9.4814,1.5012,5.517358e-7,7.732754e-8,0.05183126,119.8361,-0.4776767,0.238502,0.238502,-3.093781,0.90
GRB110929187,5.12,2.1973e-6,1.9698e-8,5.5562,0.2759,7.1797,0.9818,1.116985e-6,1.117785e-7,0.04139969,231.4418,-0.3710048,0.1773461,0.1773461,-2.955756,0.90
GRB110930564,37.889,6.2323e-6,1.3023e-7,2.6209,0.3372,6.517,2.2843,2.743276e-7,8.50762e-8,0.007501583,193.0057,-1.279011,0.4054516,0.4054516,-6.031966,1.27
GRB111003465,16.64,0.000021043,5.9884e-8,18.437,0.318,21.2332,1.3345,3.256354e-6,1.038345e-7,0.1057233,230.5497,-0.4511684,0.07785983,0.07785983,-2.304182,1.52
GRB111008992,42.496,3.0342e-6,2.6634e-8,1.8439,0.206,3.8104,1.268,2.205705e-7,4.968575e-8,0.00275686,3266.627,-1.630115,0.1951185,0.1951185,-5.212391,1.86
GRB111009282,20.736,0.000012033,5.1277e-8,16.8558,0.4035,19.7039,1.7055,1.734927e-6,8.470448e-8,0.1136629,123.0481,-0.7167235,0.09020056,0.09020056,-2.669834,1.09
GRB111010660,8.704,8.7058e-7,3.3439e-8,3.7966,0.3234,6.4056,1.3051,2.419924e-7,5.376489e-8,0.05942094,59.69167,-0.3986286,1.045217,1.045217,-2.396558,1.29
GRB111010709,52.993,0.000012556,5.2485e-8,5.1124,0.2048,6.518,1.2202,2.537146e-7,3.687155e-8,0.03464422,42.26709,-1.049394,0.4648268,0.4648268,-2.701725,1.21
GRB111011094,1.472,4.2049e-7,1.9841e-8,2.6063,0.1851,14.8901,1.1707,3.616395e-6,4.287716e-7,0.1816047,202.6508,0.194081,0.466839,0.466839,-2.246143,1.64
GRB111012811,7.936,3.2939e-6,3.2261e-8,14.8205,0.3096,23.4489,1.4692,2.228508e-6,1.23975e-7,0.1426746,150.2366,-0.3419341,0.1108211,0.1108211,-2.377701,1.31
GRB111015427,92.737,0.000024199,3.9918e-7,9.1544,0.4571,11.3285,1.9064,1.405874e-6,1.116464e-7,0.03137282,316.5018,-0.805662,0.129836,0.129836,-3.652523,0.97
GRB111017657,11.072,0.00002071,5.6441e-8,16.8956,0.3014,19.5904,1.2655,3.599565e-6,1.037463e-7,0.06022164,400.6055,-0.7378503,0.05473044,0.05473044,-2.215315,1.98
GRB111018595,8.192,1.1121e-6,5.3334e-8,3.053,0.265,5.2266,1.2659,2.684559e-7,8.165023e-8,0.05372631,92.00606,-0.3040357,0.4421337,0.4421337,-6.233264,0.80
GRB111022854,0.192,1.26e-7,1.2141e-8,1.0905,0.1964,6.1131,1.0411,1.874342e-6,4.585001e-7,0.02691639,471.1874,-0.6410939,0.4146571,0.4146571,-2.474706,1.23
GRB111024722,68.609,0.000015779,1.4095e-7,9.472,0.3403,13.5259,1.5408,1.164223e-6,1.028138e-7,0.03938554,208.4987,-0.7994282,0.1265783,0.1265783,-2.748662,1.08
GRB111103441,11.968,2.9768e-6,7.85e-8,5.4051,0.2984,7.4796,1.3143,8.910334e-7,1.562956e-7,0.04428363,194.1688,-0.426919,0.2072265,0.2072265,-3.795192,0.84
GRB111103948,0.32,2.8185e-7,5.3224e-8,2.4166,0.2299,8.9864,1.4483,2.672967e-6,3.612379e-7,0.01890448,2335.557,-0.912215,0.1911157,0.1911157,-2.392539,1.44
GRB111107035,12.032,9.073e-7,3.4762e-8,2.2767,0.3507,4.8396,1.88,2.528505e-7,8.545003e-8,0.01622215,128.8109,-0.6491599,0.7309694,0.7309694,-2.547354,1.16
GRB111107076,77.185,0.000010405,5.9145e-8,3.0315,0.2113,4.6587,0.977,5.647031e-7,7.928011e-8,0.02167112,237.5678,-0.228002,0.2745978,0.2745978,-3.196331,0.82
GRB111109873,9.664,6.6921e-6,5.4026e-7,11.5555,1.5548,27.9382,11.4081,9.737978e-7,1.478438e-7,0.1186353,106.0963,-0.3895346,0.944281,0.944281,-2.94411,0.90
GRB111112908,0.192,7.6666e-7,2.0827e-8,3.0157,0.2042,16.0372,0.985,7.048943e-6,5.312991e-7,0.04310016,896.5158,-0.2801007,0.2030372,0.2030372,-3.963262,0.80
GRB111113410,15.36,3.1028e-6,6.9452e-8,7.1033,0.2862,9.1243,1.3592,4.559699e-7,7.719549e-8,0.05682785,67.51903,-0.9114458,0.188629,0.188629,-5.602666,1.02
GRB111117510,0.576,8.2645e-7,2.3134e-8,3.521,0.1892,10.8911,1.0637,3.50192e-6,4.014977e-7,0.1032622,284.65,0.9069969,0.7347593,0.7347593,-2.479386,1.00
GRB111120556,98.626,6.7277e-6,8.4172e-8,4.8619,0.2476,6.0875,1.3949,3.869655e-7,6.729724e-8,0.03556988,108.2243,-0.5918989,0.3447036,0.3447036,-2.836869,0.98
GRB111124308,8.96,6.2632e-7,2.1928e-8,1.5352,0.1792,3.1873,0.8991,1.643712e-7,4.310715e-8,0.01163636,157.729,-0.4314954,0.5647096,0.5647096,-15.65419,0.84
GRB111127810,19.008,8.6427e-6,5.1802e-8,18.831,0.4882,22.8309,2.0912,1.428136e-6,7.049898e-8,0.08774941,79.29346,-1.14723,0.099603,0.099603,-2.70604,1.27
GRB111207512,0.768,2.6214e-7,2.6569e-8,1.1397,0.176,3.7119,0.7731,7.444531e-7,3.554676e-7,0.05131868,225.0837,0.8113955,1.347359,1.347359,-8.11681,0.62
GRB111216389,83.778,0.000041677,9.7251e-8,10.6002,0.4246,15.8513,1.8287,1.472636e-6,1.267166e-7,0.02910018,334.8088,-1.103611,0.09782706,0.09782706,-3.112946,1.15
GRB111220486,39.041,0.000053558,2.2188e-7,28.9728,0.3886,44.252,1.6972,5.873657e-6,1.556043e-7,0.08830672,482.1508,-0.956813,0.03199476,0.03199476,-2.511976,1.30
GRB111221739,27.136,3.0585e-6,5.7239e-8,10.0702,0.3761,24.5512,1.8961,3.570211e-6,1.238178e-7,0.02514298,1491.357,-0.7755455,0.05542017,0.05542017,-6.73883,0.95
GRB111222619,0.32,4.839e-6,4.1389e-8,14.2595,0.5439,60.1586,3.3937,0.00002124238,1.017245e-6,0.1961379,787.53,-0.675546,0.09628331,0.09628331,-3.573726,0.92
GRB111226795,74.753,0.000011451,1.3911e-7,3.3651,0.2147,4.9836,1.0966,4.360919e-7,6.549152e-8,0.01273414,195.1863,-0.9993752,0.3106514,0.3106514,-2.225872,2.01
GRB111228453,2.944,2.7472e-6,4.2716e-8,20.983,0.4417,23.7985,1.9506,9.938855e-7,3.461672e-8,0.3405231,40.76777,-0.7340252,0.1265992,0.1265992,-4.562507,0.94
GRB111228657,99.842,0.000018138,5.7948e-8,20.8123,0.4236,27.5793,1.7357,1.369611e-6,8.491401e-8,0.05284936,94.72234,-1.374451,0.08393044,0.08393044,-2.725856,1.46
GRB111230819,12.736,3.5117e-6,3.9502e-8,5.4425,0.2675,8.833,1.3032,7.624423e-7,8.946521e-8,0.02074525,267.5362,-0.78302,0.1874413,0.1874413,-7.921693,0.96
GRB120101354,0.128,1.0925e-7,1.3869e-8,1.0066,0.1692,7.4363,0.9739,1.348919e-6,5.107747e-7,0.09143887,185.1624,-0.1069341,0.424328,0.424328,-5.092768,0.76
GRB120105584,22.528,1.4675e-6,3.5385e-8,2.5999,0.2538,4.5683,1.2367,2.132338e-7,5.579301e-8,0.02644536,75.46711,-0.8110775,0.3890747,0.3890747,-3.879192,0.97
GRB120107384,23.04,6.532e-6,4.4356e-8,5.5002,0.2378,8.534,1.103,9.15421e-7,7.821554e-8,0.07388361,137.8028,-0.08373356,0.298032,0.298032,-2.140338,2.59
GRB120109824,38.656,1.9189e-6,4.1747e-8,2.5486,0.3897,6.5064,1.9597,1.968259e-7,6.657459e-8,0.01203473,153.5447,-0.290902,1.053328,1.053328,-2.241831,1.73
GRB120114433,2.752,1.4875e-7,2.6392e-8,1.1021,0.188,3.7753,1.06,1.989425e-7,8.146051e-8,0.007847745,259.628,0.1971715,0.9764036,0.9764036,-5.956021,0.70
GRB120114681,43.264,2.3862e-6,4.1988e-8,2.4457,0.2863,5.8674,1.7276,3.882651e-7,7.316077e-8,0.004141078,1821.477,-1.29855,0.2281531,0.2281531,-3.283279,1.29
GRB120118709,37.825,2.6631e-6,4.668e-8,2.8336,0.2334,5.2111,1.1991,1.828941e-7,6.471384e-8,0.02219703,67.13271,-0.9315465,0.3508093,0.3508093,-5.944047,1.03
GRB120118898,17.152,1.6159e-6,3.3932e-8,8.9971,0.2852,13.4242,1.3066,8.470863e-7,7.616746e-8,0.06366429,95.76474,-0.6447789,0.2602329,0.2602329,-2.082852,4.17
GRB120119170,55.297,0.000038673,1.3587e-7,16.8584,0.3905,22.3688,1.7065,2.908666e-6,8.82327e-8,0.06948633,274.49,-0.8422723,0.06524489,0.06524489,-2.349339,1.50
GRB120119229,41.728,5.9423e-6,3.5344e-8,4.3373,0.2151,5.359,0.9528,1.994146e-6,8.360838e-8,0.0140451,1240.544,-0.6884334,0.08092316,0.08092316,-3.973274,0.92
GRB120121101,18.432,1.9545e-6,3.0232e-8,2.6635,0.2093,4.2125,0.9149,2.008415e-7,9.547381e-8,0.03141241,101.9957,-0.3587563,0.469103,0.469103,-9.504686,0.82
GRB120121251,37.121,0.000011544,6.651e-8,7.1008,0.291,9.0554,1.5459,1.044535e-6,7.198469e-8,0.02288305,280.9573,-0.9652207,0.1512663,0.1512663,-2.164759,2.48
GRB120122300,16.701,2.5999e-6,4.8448e-8,3.0468,0.2428,5.0129,1.2731,2.561651e-7,6.235248e-8,0.03941527,105.4226,-0.2798469,0.4186991,0.4186991,-3.710412,0.80
GRB120129312,1.28,8.9315e-8,1.2526e-8,0.961,0.2127,3.3233,1.0171,1.332555e-6,3.254139e-7,0.00700773,1127.914,-0.3328372,0.716185,0.716185,-8.115827,0.81
GRB120129580,3.072,0.000054486,7.1163e-8,158.626,1.037,212.263,4.6701,0.0000325913,3.22143e-7,0.7861393,300.1146,-0.532522,0.02282593,0.02282593,-2.683596,1.03
GRB120130906,3.584,5.248e-7,3.0758e-8,2.2879,0.2214,3.8435,0.9014,2.471421e-7,6.723848e-8,0.007440609,188.7459,-1.04231,0.4531423,0.4531423,-2.350683,1.58
GRB120130938,38.913,0.000010413,1.6258e-7,6.1934,0.3486,8.9575,1.5523,7.382127e-7,8.620107e-8,0.05371044,140.8367,-0.3962558,0.2328223,0.2328223,-2.626546,1.03
GRB120204054,49.089,0.000096,8.7126e-8,33.5706,0.4247,36.542,1.7554,4.464313e-6,1.010583e-7,0.220262,172.4524,-0.5873765,0.04801533,0.04801533,-2.868286,0.97
GRB120206949,9.472,5.8759e-6,6.3131e-8,17.149,0.4259,21.9321,1.8572,2.544941e-6,9.426555e-8,0.06279582,257.7093,-0.8217192,0.08680534,0.08680534,-2.186471,2.22
GRB120210650,1.344,6.445e-7,1.5088e-8,7.0448,0.205,11.0655,1.2638,7.25064e-7,6.447272e-8,0.01076496,516.1988,-1.681462,0.07874428,0.07874428,-3.14534,2.04
GRB120212383,9.216,1.1489e-6,2.5897e-8,3.2939,0.2182,4.8617,1.079,1.958544e-7,4.228255e-8,0.08258661,34.28588,-0.5855153,1.097225,1.097225,-2.471734,1.22
GRB120213606,13.824,2.678e-6,5.4574e-8,6.6114,0.2621,9.3791,1.0729,5.850886e-7,7.513364e-8,0.1002679,104.3696,-0.2434163,0.1851247,0.1851247,-5.006638,0.79
GRB120217808,5.888,1.7463e-6,7.7573e-8,8.9396,0.4266,12.1109,1.9265,9.585308e-7,7.510012e-8,0.08497089,93.40472,-0.6095088,0.2879117,0.2879117,-2.23544,1.83
GRB120217904,2.624,4.8575e-6,4.0532e-8,24.3886,0.4303,45.6468,2.1136,4.016608e-6,9.963298e-8,0.1135646,233.2345,-0.7543076,0.05530839,0.05530839,-2.253141,1.79
GRB120219563,8.128,5.5777e-7,1.4019e-8,1.567,0.2007,2.5955,0.8304,5.520463e-7,7.628496e-8,0.002588893,1232.473,-0.2858373,0.4358748,0.4358748,-4.385114,0.80
GRB120222021,1.088,1.7278e-6,2.3582e-8,15.9209,0.391,24.0154,1.708,3.06012e-6,5.965156e-7,0.1659813,174.2524,-0.5487523,0.245278,0.245278,-4.112079,0.87
GRB120223933,14.336,3.8791e-6,8.7982e-8,3.9193,0.229,6.4162,1.1733,9.645855e-7,1.010912e-7,0.02797071,282.8467,0.4975394,0.5902088,0.5902088,-2.459832,1.06
GRB120224282,60.929,9.1226e-6,2.0494e-7,5.1697,0.2759,7.2719,1.3117,4.739918e-7,1.074675e-7,0.02330901,112.0727,-1.149347,0.2168507,0.2168507,-3.764954,1.16
GRB120226447,14.592,5.8476e-6,7.8484e-8,7.0728,0.4909,16.8817,3.1047,2.117771e-6,1.346261e-7,0.02053996,688.7796,-0.5717503,0.1597247,0.1597247,-3.459093,0.89
GRB120226871,52.993,0.000052036,9.1383e-8,11.4317,0.327,14.732,1.4296,2.033309e-6,1.108641e-7,0.0365459,389.8189,-0.7222322,0.07497027,0.07497027,-9.08861,0.93
GRB120227725,17.408,0.000021949,1.0403e-7,18.4653,0.9121,29.1086,5.0468,2.527628e-6,1.016629e-7,0.2202116,120.9051,-0.3084212,0.2667522,0.2667522,-2.265189,1.63
GRB120304061,9.984,5.0461e-6,1.9898e-8,18.8124,0.2921,21.1866,1.5393,1.067069e-6,4.373814e-8,1.19307,23.25378,-0.3828917,0.5903875,0.5903875,-2.319044,1.46
GRB120304248,5.376,0.000011435,4.0725e-8,10.3339,0.366,23.3532,1.969,4.861237e-6,1.418894e-7,0.0246079,1565.474,-0.4904339,0.0562778,0.0562778,-5.750702,0.85
GRB120308588,25.6,6.7214e-6,6.2736e-8,15.9056,0.5004,19.9105,2.388,2.970451e-6,1.272498e-7,0.04745314,438.2134,-1.051685,0.08168011,0.08168011,-2.16674,2.50
GRB120312671,13.312,8.2941e-7,2.7177e-8,1.974,0.2362,4.0841,1.0976,1.694133e-7,6.550796e-8,0.0284074,95.04259,-0.1870425,1.035677,1.035677,-2.581779,1.02
