cntr_01 name RA Dec elliptical spiral photoz photozErr FUV NUV U G R I Z J H K W1 W2 W3 W4
144 1237645876868087969 352.044877407557 -0.954269145128839 0.07016 0.92984 0.099192 0.022873 -19.080911664485818 -19.310471664485817 -18.7071 -19.7102 -20.1032 -20.1865 -20.1846 -9999.0 -9999.0 -9999.0 -23.624391664485817 -23.83839166448582 -27.188391664485817 -29.699391664485816
145 1237645876868087993 352.114119016047 -0.889299321389213 3.6e-05 0.999964 0.079345 0.023598 -18.703065472744328 -19.14345547274433 -18.2625 -19.8894 -20.3631 -20.5636 -20.5712 -21.33826547274433 -22.87626547274433 -22.338265472744325 -23.34826547274433 -23.59226547274433 -27.08626547274433 -29.459265472744327
148 1237645876868219114 352.350852148484 -0.892233545163422 0.145119 0.854881 0.065052 0.027978 -17.62925040612037 -17.86685040612037 -18.2892 -19.3552 -19.8656 -19.9584 -20.1821 -20.94632040612037 -21.342320406120372 -21.83332040612037 -22.88532040612037 -23.072320406120372 -26.69332040612037 -28.61232040612037
149 1237645876868284513 352.532382296751 -0.983318985190814 0.334788 0.665212 0.040265 0.012142 -15.425696846880406 -16.14551684688041 -18.0736 -18.9868 -19.4408 -19.5146 -19.3482 -19.633036846880408 -20.39203684688041 -20.961036846880408 -21.897036846880408 -22.266036846880407 -25.933036846880405 -27.55003684688041
150 1237645876868284514 352.532382296751 -0.983318985190814 0.334788 0.665212 0.040265 0.012142 -15.095926846880406 -15.572446846880407 -18.0736 -18.9868 -19.4408 -19.5146 -19.3482 -19.507036846880407 -20.40403684688041 -21.057036846880408 -21.290036846880408 -21.60203684688041 -24.89503684688041 -27.960036846880406
151 1237645876868350124 352.678146686129 -0.924832231707104 0.321261 0.678739 0.071754 0.016779 -15.412574868478064 -16.115544868478064 -17.978 -19.0189 -19.2886 -19.4182 -19.8029 -21.564454868478066 -22.446454868478064 -22.803454868478063 -23.633454868478065 -23.884454868478066 -27.055454868478066 -29.552454868478065
152 1237645876868481052 352.971276041078 -0.826393716080239 0.01577 0.98423 0.036497 0.010344 -9999.0 -15.409521126905819 -18.0309 -19.3844 -19.8357 -19.9619 -20.1429 -20.70369112690582 -21.45369112690582 -22.01369112690582 -22.73569112690582 -22.96269112690582 -25.46769112690582 -27.77769112690582
153 1237645876868481120 352.931250037982 -0.906641043980034 0.058458 0.941542 0.079201 0.019195 -9999.0 -17.157935050326355 -19.6361 -20.9677 -21.5444 -21.7703 -21.9122 -22.452105050326356 -23.202105050326356 -23.762105050326355 -24.484105050326356 -24.711105050326356 -27.216105050326355 -29.526105050326358
154 1237645876868481130 352.96325011044 -0.963948255006602 0.359137 0.640863 0.045312 0.013363 -9999.0 -15.893270543355216 -19.9052 -21.2602 -21.904 -22.3054 -22.5338 -21.187440543355216 -21.937440543355216 -22.497440543355218 -23.21944054335522 -23.446440543355216 -25.95144054335522 -28.261440543355217
155 1237645876868481132 352.963253980421 -0.963958143834193 0.361013 0.638987 0.045312 0.013363 -9999.0 -9999.0 -19.9052 -21.2602 -21.904 -22.3054 -22.5338 -20.991440543355218 -21.754440543355216 -22.194440543355217 -22.824440543355216 -22.99944054335522 -24.47844054335522 -28.40544054335522
156 1237645876868481163 353.003786846903 -0.869438920820026 0.020213 0.979787 0.073713 0.011161 -18.313919801714686 -18.718589801714685 -19.8663 -21.0217 -21.5531 -21.7598 -22.015 -23.136909801714687 -23.942909801714688 -24.33390980171469 -25.350909801714685 -25.32490980171469 -27.723909801714687 -29.770909801714687
157 1237645876868481174 353.023641928547 -0.863031971676815 0.129502 0.870498 0.058285 0.009821 -17.21262477599823 -18.15683477599823 -19.0107 -19.9357 -20.3748 -20.509 -20.6229 -21.43939477599823 -22.209394775998227 -22.46939477599823 -23.31239477599823 -23.477394775998228 -26.32139477599823 -29.39139477599823
158 1237645876868546717 353.105239153036 -0.847017708235895 0.055808 0.944192 0.016447 0.007787 -14.11088862152481 -14.357908621524809 -17.2909 -18.3985 -18.7472 -18.8862 -18.8044 -17.74538862152481 -18.46438862152481 -18.82938862152481 -20.02338862152481 -20.23638862152481 -23.848388621524812 -25.969388621524807
159 1237645876868808791 353.655323835758 -1.02959835762182 0.104703 0.895297 0.094371 0.02373 -18.02564995425451 -18.27266995425451 -19.2411 -20.7925 -21.4164 -21.8443 -22.0773 -21.66014995425451 -22.379149954254512 -22.74414995425451 -23.938149954254513 -24.151149954254514 -27.763149954254512 -29.88414995425451
160 1237645876868808834 353.737920749788 -0.982006063654122 0.048338 0.951662 0.074199 0.015571 -9999.0 -15.77132393751127 -19.4148 -20.6599 -21.2638 -21.4804 -21.7117 -21.380913937511266 -22.323913937511268 -22.797913937511268 -23.922913937511268 -24.212913937511267 -27.777913937511265 -29.44091393751127
161 1237645876868939997 353.997061578159 -0.855089293738074 0.09064 0.90936 0.098457 0.030208 -9999.0 -16.96673950900868 -18.2521 -19.2287 -19.7024 -19.8419 -20.0115 -22.39616950900868 -23.328169509008678 -23.52916950900868 -24.394169509008677 -24.48716950900868 -27.61816950900868 -29.99916950900868
162 1237645876869070856 354.259788081592 -0.911666694158851 0.017784 0.982216 0.088445 0.01989 -9999.0 -16.719159841041517 -19.1008 -20.7865 -21.2624 -21.6777 -21.6675 -22.14858984104152 -23.080589841041515 -23.281589841041516 -24.146589841041518 -24.239589841041518 -27.370589841041518 -29.75158984104152
167 1237645876869464278 355.184697185979 -0.887463670205184 0.241437 0.758563 0.015299 0.018731 -9999.0 -11.820743369094503 -15.4676 -16.3544 -16.538 -16.4486 -16.8363 -17.435383369094502 -18.4493833690945 -18.7563833690945 -19.5713833690945 -19.660383369094504 -22.5853833690945 -25.7483833690945
168 1237645876869529723 355.430753517508 -0.921848564685234 0.174615 0.825385 0.093507 0.017384 -15.183208991068183 -17.436638991068186 -19.4904 -20.8096 -21.4632 -21.8194 -22.1312 -23.74090899106818 -24.538908991068183 -24.933908991068183 -25.978908991068185 -25.973908991068186 -28.148908991068183 -29.887908991068183
171 1237645876869922965 356.261243840382 -0.931383637204894 0.008202 0.991798 0.074458 0.01995 -16.381721629355688 -17.06068162935569 -18.8067 -20.1012 -20.6892 -20.8865 -21.1816 -20.802871629355693 -21.71187162935569 -22.71287162935569 -22.69487162935569 -22.973871629355692 -26.244871629355693 -29.49287162935569
173 1237645876870381618 357.252003030855 -0.988029425448053 0.007015 0.992985 0.050309 0.014673 -9999.0 -14.890092541283787 -18.8677 -20.3095 -20.9483 -21.2726 -21.5612 -9999.0 -9999.0 -9999.0 -21.26444254128379 -21.52044254128379 -25.01544254128379 -27.98144254128379
174 1237645876870381619 357.252003030855 -0.988029425448053 0.007015 0.992985 0.050309 0.014673 -9999.0 -14.54121254128379 -18.8677 -20.3095 -20.9483 -21.2726 -21.5612 -19.851442541283788 -20.873442541283787 -20.931442541283786 -21.57344254128379 -21.78644254128379 -24.51544254128379 -28.005442541283788
175 1237645876870447357 357.525749154387 -0.991240679750174 0.385171 0.614829 0.072561 0.022147 -9999.0 -16.452703041386982 -18.5726 -19.6977 -20.1485 -20.3749 -20.5067 -21.05096304138698 -21.74296304138698 -22.36996304138698 -22.794963041386982 -23.024963041386982 -26.109963041386983 -29.355963041386982
176 1237645876870512729 357.543166976968 -1.01686421087221 0.404548 0.595452 0.030518 0.007356 -14.221998205537014 -14.341798205537016 -18.4333 -19.4888 -20.0257 -20.2754 -20.5044 -9999.0 -9999.0 -9999.0 -18.418608205537012 -18.874608205537015 -23.212608205537016 -26.772608205537015
177 1237645876870512763 357.604486075935 -0.986052481964864 0.039551 0.960449 0.072482 0.014275 -17.9260579782964 -18.420517978296395 -19.5642 -20.8359 -21.4467 -21.7196 -21.8906 -21.1114779782964 -21.525477978296394 -22.703477978296398 -23.227477978296395 -23.447477978296398 -27.467477978296394 -29.765477978296396
179 1237645876870578273 357.766867081885 -0.998478023579604 0.00164 0.99836 0.041827 0.009774 -15.152886676210468 -15.191626676210468 -18.1779 -19.2772 -19.6736 -19.8089 -19.9441 -9999.0 -9999.0 -9999.0 -19.31715667621047 -19.64615667621047 -24.45015667621047 -27.30915667621047
180 1237645876870643920 357.90119375547 -0.982366760422553 0.434848 0.565152 0.069631 0.045942 -15.312264732321616 -9999.0 -17.2738 -18.2489 -18.5099 -18.5143 -18.4153 -22.475014732321615 -23.161014732321615 -23.512014732321617 -24.700014732321613 -24.690014732321615 -26.280014732321614 -28.719014732321615
181 1237645876870643935 357.941261853161 -0.945693987225502 0.180677 0.819323 0.076443 0.020418 -15.525246184488024 -9999.0 -18.7864 -20.0158 -20.3817 -20.4934 -20.6404 -22.68799618448802 -23.37399618448802 -23.724996184488024 -24.912996184488023 -24.902996184488025 -26.49299618448802 -28.93199618448802
182 1237645876870840428 358.373707899786 -0.919401579840213 0.093652 0.906348 0.09033 0.016888 -15.90841955540678 -9999.0 -20.2924 -21.6192 -22.2419 -22.6387 -22.8192 -23.07116955540678 -23.75716955540678 -24.108169555406782 -25.296169555406777 -25.28616955540678 -26.87616955540678 -29.31516955540678
183 1237645876870840429 358.373707899786 -0.919401579840213 0.093652 0.906348 0.09033 0.016888 -9999.0 -16.15989955540678 -20.2924 -21.6192 -22.2419 -22.6387 -22.8192 -21.49016955540678 -22.742169555406782 -22.72316955540678 -23.70416955540678 -23.89616955540678 -27.37916955540678 -29.39216955540678
184 1237645876870905862 358.455182587402 -0.974461020841747 0.012059 0.987941 0.026742 0.007677 -13.166955512011507 -9999.0 -19.2138 -20.7261 -21.3937 -21.8269 -22.1484 -20.329705512011508 -21.015705512011507 -21.366705512011507 -22.554705512011505 -22.544705512011504 -24.134705512011507 -26.573705512011507
185 1237645876870905977 358.586259407072 -0.917232428780857 0.002487 0.997513 0.08822 0.019442 -16.228855620236157 -16.859085620236154 -18.6035 -20.6047 -21.2845 -21.7668 -22.1576 -21.204725620236154 -21.935725620236155 -23.387725620236154 -23.492725620236158 -23.634725620236154 -26.785725620236157 -29.566725620236156
187 1237645876871036996 358.876497613908 -0.907945019921833 0.176078 0.823922 0.071661 0.016494 -16.262487639651653 -16.84645763965165 -19.4783 -20.7269 -21.1613 -21.3345 -21.5512 -21.82849763965165 -22.55549763965165 -22.86049763965165 -23.65549763965165 -23.913497639651652 -27.45449763965165 -29.66149763965165
188 1237645876871168161 359.113771487487 -0.844679770353351 0.453091 0.546909 0.028821 0.006606 -14.217629499838159 -14.801599499838156 -18.8509 -19.9473 -20.335 -20.5778 -20.5902 -19.78363949983816 -20.510639499838156 -20.815639499838156 -21.610639499838157 -21.86863949983816 -25.409639499838157 -27.616639499838158
189 1237645876871168163 359.11377938274 -0.844685583223204 0.439909 0.560091 0.028821 0.006606 -14.217629499838159 -14.801599499838156 -18.8509 -19.9473 -20.335 -20.5778 -20.5902 -19.78363949983816 -20.510639499838156 -20.815639499838156 -21.610639499838157 -21.86863949983816 -25.409639499838157 -27.616639499838158
190 1237645876871299279 359.459664207667 -0.879098418765415 0.250379 0.749621 0.09661 0.035784 -15.788188360184389 -16.01715836018439 -19.3353 -19.9497 -20.5318 -20.658 -20.6519 -21.423348360184388 -23.15634836018439 -23.553348360184387 -23.65534836018439 -23.99934836018439 -26.19734836018439 -29.312348360184387
191 1237645876871364718 359.534289851561 -0.996694043965587 0.000272 0.999728 0.091038 0.020268 -9999.0 -9999.0 -19.324 -21.0346 -21.7506 -22.1855 -22.5023 -24.048167567451024 -24.752167567451025 -25.080167567451028 -25.647167567451028 -25.602167567451026 -26.186167567451026 -29.504167567451027
192 1237645876871364719 359.534299995845 -0.996695395803306 0.000545 0.999455 0.091038 0.020268 -9999.0 -9999.0 -19.324 -21.0346 -21.7506 -22.1855 -22.5023 -24.048167567451024 -24.752167567451025 -25.080167567451028 -25.647167567451028 -25.602167567451026 -26.186167567451026 -29.504167567451027
193 1237645876871430306 359.694551234385 -0.927000509002693 0.005831 0.994169 0.040421 0.008531 -16.58047100986933 -17.03747100986933 -18.3464 -19.4327 -19.8385 -20.0221 -20.1563 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
194 1237645876871626903 0.0939944333595122 -0.988489943446743 0.374937 0.625063 0.054155 0.017853 -17.695452370630022 -18.170702370630018 -18.0172 -19.0226 -19.4958 -19.4777 -19.3435 -9999.0 -9999.0 -9999.0 -22.185402370630023 -22.47540237063002 -26.30240237063002 -28.853402370630022
195 1237645876871692328 0.316656156822432 -0.967292821521319 0.352266 0.647734 0.097765 0.027912 -16.03191331635234 -16.781963316352343 -18.5894 -19.6244 -20.0649 -20.2201 -19.9574 -22.48784331635234 -23.339843316352344 -23.710843316352342 -24.60084331635234 -24.794843316352342 -28.35684331635234 -30.26484331635234
197 1237645876871889039 0.689196877462962 -0.993504014314825 0.016895 0.983105 0.089251 0.019858 -18.859911072736786 -19.330881072736787 -19.167 -20.6717 -21.3614 -21.7664 -22.0751 -22.789481072736788 -23.478481072736788 -23.874481072736785 -24.801481072736788 -24.93048107273679 -28.346481072736786 -30.067481072736786
198 1237645876871889040 0.689196877462962 -0.993504014314825 0.016895 0.983105 0.089251 0.019858 -9999.0 -9999.0 -19.167 -20.6717 -21.3614 -21.7664 -22.0751 -23.216481072736787 -23.957481072736787 -24.170481072736788 -24.77848107273679 -24.800481072736787 -25.72648107273679 -29.35448107273679
201 1237645876872347752 1.82006705760449 -0.93311378188761 0.15792 0.84208 0.080423 0.013335 -17.609954030055594 -18.461344030055596 -19.8127 -21.1058 -21.6905 -21.9112 -22.1896 -23.458184030055595 -23.701184030055593 -24.746184030055595 -25.374184030055595 -25.459184030055596 -28.978184030055594 -30.600184030055594
202 1237645876872347754 1.82007560376007 -0.933117446396643 0.182339 0.817661 0.080423 0.013335 -17.609954030055594 -18.461344030055596 -19.8127 -21.1058 -21.6905 -21.9112 -22.1896 -23.458184030055595 -23.701184030055593 -24.746184030055595 -25.374184030055595 -25.459184030055596 -28.978184030055594 -30.600184030055594
203 1237645876872347791 1.85457996943933 -0.862874420830612 0.130352 0.869648 0.069867 0.010677 -16.818050781783448 -17.36933078178345 -19.9691 -20.9684 -21.352 -21.4569 -21.6693 -21.26872078178345 -22.11972078178345 -22.70772078178345 -23.63072078178345 -23.88072078178345 -27.89372078178345 -29.50072078178345
204 1237645876872478784 2.06257022513296 -0.932680608761294 0.394946 0.605054 0.081111 0.011492 -18.255140907801426 -18.791690907801424 -18.6956 -20.3692 -21.0147 -21.3548 -21.6258 -9999.0 -9999.0 -9999.0 -23.130710907801426 -23.302710907801426 -27.309710907801424 -30.162710907801426
205 1237645876872478786 2.06258089758074 -0.932674560550613 0.39899 0.60101 0.081111 0.011492 -9999.0 -9999.0 -18.6956 -20.3692 -21.0147 -21.3548 -21.6258 -22.642710907801426 -23.480710907801424 -23.729710907801426 -25.105710907801424 -25.310710907801425 -29.446710907801425 -31.577710907801425
207 1237645876872609909 2.46067112774369 -0.901901923842301 0.033836 0.966164 0.041225 0.00808 -18.297713298629343 -18.873063298629344 -18.5071 -19.6333 -20.1223 -20.2523 -20.3789 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
208 1237645876872609910 2.46067112774369 -0.901901923842301 0.033836 0.966164 0.041225 0.00808 -9999.0 -9999.0 -18.5071 -19.6333 -20.1223 -20.2523 -20.3789 -21.111723298629343 -21.949723298629344 -22.198723298629346 -23.574723298629344 -23.779723298629342 -27.915723298629345 -30.046723298629345
209 1237645876872740926 2.65928966793473 -0.924700435032132 0.496277 0.503723 0.057027 0.012786 -14.691727627586467 -15.940787627586467 -18.3296 -19.8988 -20.5774 -20.8934 -21.1832 -21.937067627586465 -22.789067627586466 -23.215067627586464 -23.952067627586466 -24.14606762758647 -27.364067627586465 -28.849067627586464
210 1237645876872740927 2.65929936672035 -0.924702542785014 0.435018 0.564982 0.057027 0.012786 -14.953167627586467 -15.764087627586466 -18.3296 -19.8988 -20.5774 -20.8934 -21.1832 -22.742067627586465 -23.53606762758647 -23.993067627586466 -24.581067627586467 -24.689067627586468 -26.671067627586467 -28.384067627586468
211 1237645876872740996 2.65995891420118 -0.901778547534141 0.166928 0.833072 0.078348 0.024584 -15.675411329363627 -16.486331329363626 -18.4756 -19.7278 -20.1839 -20.2385 -20.4112 -23.464311329363625 -24.25831132936363 -24.715311329363626 -25.303311329363627 -25.411311329363627 -27.393311329363627 -29.106311329363628
214 1237645876872872013 2.9383979314631 -0.908516972368308 0.099016 0.900984 0.044997 0.016109 -17.673596079844685 -17.775336079844685 -17.9033 -19.5883 -20.2838 -20.6228 -20.898 -20.12879607984469 -21.694796079844686 -21.148796079844686 -22.161796079844688 -22.25079607984469 -25.669796079844687 -28.18979607984469
216 1237645876873068630 3.45342851262018 -1.00268366196344 0.173505 0.826495 0.074845 0.014558 -17.138412905269643 -17.464022905269644 -19.1091 -20.6078 -21.2569 -21.6066 -21.826 -21.852712905269644 -22.415712905269643 -22.568712905269642 -23.419712905269645 -23.526712905269644 -26.272712905269643 -29.340712905269644
217 1237645876873068631 3.45344260880518 -1.00268728476773 0.188257 0.811743 0.074845 0.014558 -17.039922905269645 -17.489142905269645 -19.1091 -20.6078 -21.2569 -21.6066 -21.826 -9999.0 -9999.0 -9999.0 -21.590712905269644 -21.833712905269643 -25.868712905269646 -28.761712905269643
218 1237645876873068699 3.42154006782505 -0.842484493460943 0.051451 0.948549 0.076718 0.020739 -16.1521578806314 -17.2291178806314 -18.6013 -20.0054 -20.4402 -20.7442 -20.9362 -9999.0 -9999.0 -9999.0 -22.104207880631396 -21.9152078806314 -25.872207880631397 -29.163207880631397
219 1237645876873068700 3.42154006782505 -0.842484493460943 0.051451 0.948549 0.076718 0.020739 -15.331537880631396 -15.612967880631397 -18.6013 -20.0054 -20.4402 -20.7442 -20.9362 -21.5462078806314 -22.600207880631395 -23.236207880631397 -23.799207880631396 -24.052207880631396 -27.088207880631394 -29.107207880631396
220 1237645876873068729 3.51129673048433 -1.00692317790789 0.06337 0.93663 0.073751 0.019434 -16.635376368676674 -17.414206368676673 -19.1689 -20.24 -20.7636 -20.9678 -21.0752 -9999.0 -9999.0 -9999.0 -22.638086368676674 -23.058086368676673 -26.449086368676674 -29.016086368676675
